system:index,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,BSI,EVI,FAI,GNDVI,MNDWI,NBAI,NBI,NDAVI,NDBI,NDBSI,NDVI,NDWI,RENDVI,SAVI,VH,VV,WAVI,landcover,.geo
2_193_0,0.0637,0.1086,0.1021,0.1104,0.1136,0.1204,0.1124,0.1311,0.1529,0.1478,0.149,0.1333,-0.059934326,0.065726355,0.029491203,0.13083397,0.022502262,-0.03084954,0.08317212,0.14484896,-0.18287314,-0.008219182,0.10216258,-0.13083397,0.13604918,0.053501695,-28.933332,-5.7732677,0.07399103,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.4410251080581,-7.263670973224013]}"
2_86_0,0.0648,0.1421,0.0914,0.0566,0.0681,0.0557,0.0973,0.1876,0.2271,0.1961,0.2311,0.2138,-0.12186457,0.31741723,0.12508814,0.48448145,-0.3520457,-0.21713066,0.025961142,0.55203795,-0.36417392,-0.43029696,0.55758536,-0.48448145,0.33674166,0.28012767,-17.170958,-7.8555055,0.2779992,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42303174270852,-7.308604118874808]}"
2_39_0,0.0677,0.265,0.2578,0.1044,0.1168,0.1192,0.1363,0.145,0.1603,0.1772,0.1765,0.1235,0.1541003,0.13070129,0.032161254,0.20544218,-0.3881613,-0.013771945,0.1734185,0.25852272,0.18528737,0.43475905,0.19568153,-0.20544218,0.13046253,0.1092416,-18.267927,-5.8734665,0.1397134,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44509623412131,-7.267927329752588]}"
2_7_0,0.048,0.1058,0.0973,0.091,0.0924,0.0924,0.0896,0.0836,0.0895,0.0901,0.0929,0.0602,0.045083065,-0.005977135,-0.0046747574,-0.012602749,-0.06760849,-0.041851316,0.0997838,-0.004969632,0.038420506,0.07520328,-0.012602749,0.012602749,0.002782403,-0.005054949,-17.693703,-12.021951,-0.0019820884,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44609268286929,-7.267928547798026]}"
2_143_0,0.1269,0.4263,0.3814,0.115,0.1246,0.3188,0.2699,0.3009,0.3201,0.3355,0.3017,0.2838,0.24640347,0.01749937,-0.0023512044,0.4583786,-0.54764926,-0.055589948,0.36241525,0.48945615,0.06402565,-0.57509696,0.02552346,-0.4583786,0.108358115,0.021701463,-9.127136,-3.7953515,0.34797475,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.45821617781512,-7.280516385805163]}"
2_12_0,0.04,0.0305,0.0199,0.053,0.051,0.0498,0.0563,0.0556,0.0617,0.0627,0.0527,0.0346,-0.18061225,0.033454362,0.016320359,0.10290241,0.25153372,-0.21031748,0.015805742,0.08383755,-0.5181598,0.26946107,0.114666685,-0.10290241,0.05378154,0.031591844,-13.684482,-2.773203,0.02363165,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44835722941035,-7.268021762319441]}"
2_172_0,0.0694,0.2373,0.2152,0.0704,0.0812,0.093,0.1148,0.1417,0.1564,0.1517,0.1687,0.1829,0.19587255,0.1241855,0.033127084,0.30270502,-0.49010986,-0.048839748,0.13192882,0.36605135,0.17307168,0.54241145,0.23988558,-0.30270502,0.13846156,0.118235536,-10.780937,-2.5607424,0.16888243,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.41602279590867,-7.2642726659912915]}"
2_54_0,0.0648,0.1618,0.1276,0.0668,0.0637,0.0684,0.1116,0.1529,0.1563,0.1469,0.1689,0.2138,0.03717054,0.18579,0.0619476,0.39506173,-0.43503326,-0.11817553,0.05941348,0.37482452,-0.070309654,0.41557306,0.3646075,-0.39506173,0.13655706,0.16461623,-9.145652,-5.425606,0.16834804,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42266913418867,-7.30878456283837]}"
2_4_0,0.0422,0.0189,0.015,0.0516,0.0542,0.0435,0.0489,0.0477,0.0529,0.0477,0.0461,0.0432,-0.22820039,0.011391995,0.008559625,-0.06378805,0.48290014,-0.11504424,0.013679245,-0.03927495,-0.5215311,0.46382982,0.046052635,0.06378805,-0.01242237,0.0106562935,-11.043494,-9.633314,-0.009761395,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44899045185785,-7.26874616822463]}"
2_152_0,0.0543,0.0917,0.07,0.0496,0.053,0.0478,0.0734,0.092,0.0974,0.0771,0.1026,0.1131,0.048084147,0.07384817,0.021520019,0.18524213,-0.26744992,-0.13419914,0.043398183,0.21704814,-0.048266493,-0.29794762,0.23458767,-0.18524213,0.024584725,0.07033125,-13.065059,-10.9290695,0.06582097,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44808889208433,-7.265217345965977]}"
2_111_0,0.0726,0.235,0.2147,0.0885,0.0913,0.1078,0.1408,0.1713,0.1886,0.1782,0.208,0.2106,0.12485643,0.15156083,0.047857556,0.32244897,-0.44039226,-0.04514121,0.12988023,0.33633298,0.092898935,0.45285934,0.24615386,-0.32244897,0.1172414,0.13435116,-14.368065,-8.228542,0.17549238,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.41919791697623,-7.260658577547879]}"
2_169_0,0.0741,0.2392,0.2258,0.0728,0.0769,0.0861,0.1092,0.1243,0.1496,0.1485,0.1682,0.1796,0.1902671,0.13939773,0.035267536,0.3176575,-0.51344514,-0.028817212,0.13091838,0.34206957,0.20651883,0.5333333,0.26598465,-0.3176575,0.1525029,0.12741628,-11.399924,1.5140944,0.15742408,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.41856080513436,-7.263009568156133]}"
2_195_0,0.0636,0.1549,0.1223,0.0714,0.081,0.0764,0.1159,0.1559,0.1803,0.1969,0.1845,0.2275,-0.07405925,0.26902127,0.106588185,0.41705647,-0.31326833,-0.11760462,0.047454137,0.46775994,-0.23370926,-0.36897922,0.44090745,-0.41705647,0.2589514,0.23373853,-15.446234,-8.181068,0.24502146,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.43785563381041,-7.262852968782691]}"
2_21_0,0.0662,0.1676,0.1302,0.0738,0.0898,0.0952,0.1349,0.1837,0.2145,0.1792,0.2184,0.2133,0.018999645,0.17545323,0.07116923,0.332342,-0.3022533,-0.12558767,0.069168754,0.4166008,-0.15837103,0.38856673,0.30612242,-0.332342,0.14103787,0.1627066,-15.552876,-6.8059626,0.20996015,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42154085103986,-7.2702497050264725]}"
2_160_0,0.0687,0.2179,0.1973,0.0868,0.0928,0.1094,0.1205,0.1491,0.1561,0.1536,0.1677,0.1886,0.15307377,0.09534083,0.024971584,0.24675328,-0.40263918,-0.049614623,0.14052486,0.27787024,0.12453689,0.43025926,0.16806087,-0.24675328,0.12075887,0.086893864,-17.54166,-1.2169758,0.13533226,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.43495849193985,-7.261583010461452]}"
2_164_0,0.0677,0.2353,0.1869,0.067,0.0802,0.0798,0.1124,0.1712,0.2104,0.1831,0.2296,0.2107,0.11500355,0.22274452,0.07574221,0.39080894,-0.49160063,-0.114637606,0.08145615,0.4642143,0.010270283,-0.5567317,0.39292505,-0.39080894,0.2392555,0.20310657,-15.580201,-7.0366464,0.23216905,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42118614619494,-7.264279281634668]}"
2_187_0,0.0636,0.282,0.2258,0.1506,0.122,0.1544,0.1375,0.1698,0.1917,0.2449,0.211,0.2259,0.04916457,0.21717219,0.06788666,0.33496866,-0.3960396,-0.11067352,0.14235818,0.23843236,-0.040577885,0.3037448,0.22664662,-0.33496866,0.28085774,0.15095073,-17.14991,-7.485472,0.15795645,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.4453712094649,-7.265304486400552]}"
2_43_0,0.0697,0.1734,0.1507,0.112,0.1212,0.1356,0.1515,0.1665,0.1872,0.1822,0.1919,0.2068,0.024535805,0.100795984,0.039901063,0.2010547,-0.1771894,-0.0700401,0.11215653,0.23861317,-0.094623,0.21513663,0.1466331,-0.2010547,0.0919988,0.08547322,-23.261877,-14.413505,0.13258624,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42208494723013,-7.26979812834674]}"
2_153_0,0.0796,0.3233,0.3373,0.1708,0.2042,0.183,0.176,0.2124,0.2479,0.2658,0.2532,0.2499,0.07392088,0.19117104,0.05793596,0.13106383,-0.22578199,0.021192852,0.23222686,0.21759047,0.118554145,-0.30864197,0.18449198,-0.13106383,0.2032594,0.1309022,-19.205202,-4.4637365,0.15214606,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44510033987414,-7.264580519397075]}"
2_0_0,0.0401,0.0468,0.0315,0.0584,0.0602,0.0562,0.0634,0.0796,0.0874,0.0857,0.0869,0.0451,-0.16632941,0.07488069,0.03116587,0.17477724,0.12523365,-0.19540228,0.020656943,0.18945174,-0.46245733,0.11026619,0.20789286,-0.17477724,0.14956404,0.06893596,-15.405036,-12.126816,0.06357708,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44826730523371,-7.267478925869733]}"
2_134_0,0.0636,0.2538,0.2289,0.0576,0.0608,0.0796,0.1169,0.1317,0.1564,0.1412,0.1693,0.1837,0.25291243,0.12976071,0.030728191,0.39801982,-0.6134774,-0.051584844,0.12903994,0.42052317,0.23696296,0.6300578,0.27898553,-0.39801982,0.094149575,0.12819092,-16.313465,-3.0994654,0.1794505,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.46055732026966,-7.292368735954478]}"
2_20_0,0.0556,0.1251,0.1049,0.071,0.0754,0.1336,0.1327,0.1518,0.1523,0.1643,0.1289,0.1782,0.047368422,0.05354402,0.03220637,0.37088025,-0.2478803,-0.08782608,0.08529909,0.39651507,-0.22065376,0.27587965,0.10305471,-0.37088025,0.10639729,0.057713997,-16.799477,-3.1302252,0.19033046,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42126862884234,-7.270611173999347]}"
2_50_0,0.0524,0.1252,0.111,0.0842,0.0878,0.0818,0.0904,0.1219,0.1429,0.1549,0.1481,0.2041,-0.071956955,0.1801913,0.06540863,0.276473,-0.17558685,-0.060118552,0.05861717,0.29569218,-0.16509965,-0.19579752,0.30882975,-0.276473,0.26294333,0.14883941,-17.963068,-4.8228226,0.14348531,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44292238757365,-7.267743756012694]}"
2_189_0,0.0606,0.2777,0.2469,0.1156,0.1284,0.1282,0.136,0.1727,0.2013,0.2265,0.2257,0.2208,0.08529412,0.21772838,0.07180554,0.2764159,-0.36764345,-0.0587114,0.13974649,0.32417423,0.043092526,-0.4121536,0.27713564,-0.2764159,0.24965519,0.17251669,-13.586184,-8.394776,0.19754188,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44419403973065,-7.264941228003416]}"
2_142_0,0.0684,0.2336,0.2084,0.064,0.065,0.0714,0.1027,0.1322,0.1509,0.147,0.169,0.1885,0.18217054,0.17253971,0.046854828,0.38679248,-0.564635,-0.057013597,0.10122286,0.3933649,0.17276308,0.56989247,0.34615383,-0.38679248,0.1774129,0.15785077,-14.882379,-4.5537777,0.17510548,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.4554967636476,-7.281960396668153]}"
2_93_0,0.0563,0.1513,0.1214,0.0756,0.0761,0.1308,0.1308,0.1641,0.1832,0.1639,0.1769,0.2075,0.08167176,0.05989001,0.029466987,0.36583334,-0.33069482,-0.109644294,0.09688297,0.36868477,-0.14896601,0.33362716,0.112317644,-0.36583334,0.11231762,0.062476423,-17.514984,-2.537038,0.17910752,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42126909203694,-7.270249358228526]}"
2_19_0,0.0687,0.2325,0.1963,0.0592,0.0776,0.1412,0.1671,0.2297,0.2279,0.2112,0.2246,0.2283,0.16037883,0.10839939,0.05381976,0.46260387,-0.49951628,-0.08442164,0.13123846,0.56213015,-0.036564413,0.5941035,0.19863789,-0.46260387,0.116574146,0.12318159,-17.4365,-5.3382897,0.29595014,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42217518665777,-7.270069605671689]}"
2_118_0,0.0746,0.2169,0.1685,0.071,0.0838,0.0942,0.1223,0.1781,0.1916,0.1628,0.2124,0.2357,0.1418609,0.14345463,0.04685504,0.32035685,-0.44263384,-0.1255838,0.09749816,0.39264327,0.017204972,0.5067732,0.26692608,-0.32035685,0.14205542,0.13593131,-1.6607955,2.6402626,0.1876533,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.41057908963614,-7.2708687647051145]}"
2_84_0,0.0562,0.161,0.0919,0.0568,0.0678,0.0564,0.1097,0.249,0.2942,0.235,0.3101,0.2924,-0.14611155,0.38914067,0.16006273,0.55217963,-0.40734264,-0.27323052,0.022056,0.61069226,-0.43774855,-0.47842056,0.61290324,-0.55217963,0.3635045,0.33851403,-9.377277,-2.8512132,0.33758524,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42285125112245,-7.3080611641796205]}"
2_95_0,0.0539,0.0815,0.0607,0.1007,0.1036,0.0814,0.0832,0.0875,0.0967,0.1318,0.1004,0.1042,-0.17602426,0.14567316,0.050382275,0.11979606,0.11939493,-0.14627287,0.037488468,0.13376343,-0.36935064,0.10537869,0.23639774,-0.11979606,0.2260465,0.10600112,-20.680035,-0.29797953,0.063686006,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44373721811927,-7.268106573865782]}"
2_72_0,0.0515,0.1433,0.083,0.0647,0.0825,0.0748,0.1098,0.1972,0.2324,0.2836,0.245,0.1435,-0.2298729,0.4185543,0.1966604,0.5493035,-0.26926482,-0.26646045,0.021891395,0.6284812,-0.5471904,-0.3778846,0.58258927,-0.5493035,0.44178954,0.36486486,-12.116733,-8.206237,0.38706827,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44219825607506,-7.2672905939148205]}"
2_177_0,0.0795,0.2676,0.2448,0.139,0.1308,0.1576,0.1449,0.158,0.1655,0.2034,0.18,0.1991,0.10786869,0.10347944,0.026305743,0.21723521,-0.3433735,-0.044496484,0.18967788,0.18808413,0.09236948,0.31628135,0.12686981,-0.21723521,0.16795866,0.07979094,-10.802743,-6.3743463,0.11467237,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.41402769910664,-7.265988719963028]}"
2_191_0,0.0617,0.1785,0.1349,0.1134,0.11,0.1036,0.1355,0.1839,0.1961,0.1822,0.2133,0.2495,-0.023368526,0.20612608,0.065326184,0.24709104,-0.237435,-0.13911931,0.07670494,0.23274696,-0.14916429,-0.22302158,0.27501747,-0.24709104,0.14699402,0.15003817,-15.051041,2.0175903,0.12971343,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44030064925816,-7.263489171472705]}"
2_128_0,0.0768,0.2978,0.2824,0.0798,0.1076,0.1614,0.2126,0.2153,0.248,0.22,0.2445,0.1913,0.21001318,0.09214415,0.034427114,0.34310132,-0.46916625,-0.026542557,0.20717892,0.46764508,0.124203846,0.5773305,0.15364444,-0.34310132,0.017105868,0.0997277,-14.628255,-0.9292931,0.26294073,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.40412490541402,-7.287956092936486]}"
2_101_0,0.0574,0.1511,0.1001,0.0706,0.0804,0.075,0.1034,0.2007,0.2116,0.1712,0.2217,0.2713,-0.033554204,0.22029863,0.08271352,0.36089033,-0.30539957,-0.20302545,0.04385222,0.41604632,-0.26207152,-0.36310327,0.39073923,-0.36089033,0.24690461,0.19337979,-13.087165,-6.6562853,0.20342411,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.4238121941564,-7.265006256992955]}"
2_186_0,0.0517,0.0884,0.0745,0.0539,0.0542,0.0556,0.0631,0.0778,0.0871,0.0833,0.0839,0.1174,0.024182063,0.06838494,0.02188717,0.21163636,-0.23983169,-0.0853284,0.04972629,0.21428573,-0.05576679,0.24244553,0.19942407,-0.21163636,0.13797815,0.06503366,-16.958775,-3.861234,0.06920905,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44745479190182,-7.265216574176632]}"
2_196_0,0.0742,0.2627,0.255,0.1228,0.126,0.146,0.1568,0.1666,0.1796,0.177,0.1909,0.1926,0.153705,0.06846291,0.010318369,0.16831683,-0.35168508,-0.014873472,0.21033898,0.18078719,0.18055554,0.3629053,0.09597524,-0.16831683,0.06051528,0.056500614,-16.627937,-2.435261,0.10165042,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.43640717333888,-7.262127537570771]}"
2_98_0,0.0506,0.1061,0.0815,0.1322,0.1354,0.1448,0.1059,0.11,0.1138,0.1604,0.1186,0.1139,-0.076724924,0.037583105,0.022458432,0.084516585,0.12132504,-0.13113005,0.07357357,0.096377306,-0.32616785,-0.109525815,0.051114008,-0.084516585,0.2046564,0.029061094,-19.65864,-9.982382,0.05336866,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44156381854836,-7.267561176495818]}"
2_190_0,0.0725,0.1762,0.1557,0.1428,0.1918,0.1808,0.1579,0.1616,0.1817,0.2346,0.1824,0.1655,-0.027777761,0.10773788,0.054615203,0.10037522,0.042391293,-0.061765604,0.119993865,0.24324322,-0.20215218,-0.10470219,0.1295137,-0.10037522,0.19541399,0.08815816,-23.039732,-3.9699216,0.15694094,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44165909376557,-7.263762208124926]}"
2_106_0,0.0703,0.2374,0.2195,0.0796,0.0914,0.1138,0.1214,0.1618,0.2009,0.1788,0.2155,0.1887,0.15223096,0.12849914,0.043095548,0.32346413,-0.44403893,-0.03917704,0.13970414,0.38390094,0.10218429,0.4977918,0.22214629,-0.32346413,0.19120587,0.12301288,-15.200145,-6.1315455,0.19620253,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.4195597905585,-7.261020856769017]}"
2_59_0,0.0613,0.1764,0.1396,0.0695,0.082,0.0835,0.1243,0.18,0.188,0.2036,0.2028,0.2064,-0.024765478,0.25372884,0.10363622,0.4257703,-0.3653251,-0.116455734,0.05725245,0.49102893,-0.18648022,0.43472958,0.41832116,-0.4257703,0.24184203,0.22887817,-17.19628,-4.8404417,0.26018628,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42172121374412,-7.270883113780613]}"
2_81_0,0.0493,0.1316,0.0715,0.0754,0.0941,0.101,0.1161,0.2226,0.2658,0.251,0.2767,0.1147,-0.1677996,0.29036,0.14457704,0.45465082,-0.1661498,-0.29591334,0.02877092,0.53799015,-0.5565891,0.2714976,0.4261363,-0.45465082,0.3674748,0.2640845,-11.912252,-6.8470654,0.3187318,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.4294666790675,-7.306441406218719]}"
2_16_0,0.0627,0.1695,0.1383,0.0636,0.0828,0.1398,0.1349,0.1795,0.1879,0.2193,0.1929,0.189,0.04457951,0.12570363,0.07423656,0.45183715,-0.3436385,-0.1013645,0.08816388,0.5503711,-0.22651006,0.4543114,0.22138682,-0.45183715,0.23828346,0.13880806,-13.619104,-8.96504,0.29831395,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42217403046881,-7.270974145240359]}"
2_56_0,0.0471,0.158,0.1118,0.0679,0.0832,0.0767,0.1069,0.1771,0.2004,0.173,0.218,0.2272,-0.013036135,0.2141999,0.08189196,0.3505074,-0.3101161,-0.17123798,0.049566824,0.43628058,-0.21488762,-0.39884907,0.38566276,-0.3505074,0.23615575,0.19267705,-13.733212,-3.7742286,0.21278174,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42285392071499,-7.30598072627158]}"
2_178_0,0.0731,0.2352,0.2215,0.0666,0.0746,0.0764,0.1094,0.1538,0.1639,0.177,0.1794,0.1741,0.12247838,0.22141035,0.07245738,0.4069952,-0.51839894,-0.02999783,0.0956079,0.45320195,0.11166874,0.5586481,0.39700082,-0.4069952,0.23603353,0.20029202,-12.089409,-7.2291656,0.22270037,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.413483952394,-7.266168925276119]}"
2_99_0,0.0877,0.2378,0.2496,0.1412,0.1556,0.1638,0.1939,0.1975,0.2163,0.1954,0.2157,0.201,0.08805201,0.07058613,0.01848568,0.11339033,-0.20894766,0.024210077,0.2092348,0.16102196,0.12179774,0.25488126,0.08797327,-0.11339033,0.0038530687,0.055167597,-13.970096,-4.79151,0.09717905,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42444939796918,-7.262564803260078]}"
2_97_0,0.048,0.0587,0.0635,0.0726,0.0772,0.064,0.0649,0.0587,0.0639,0.0681,0.0662,0.0602,-0.06833711,0.011293507,0.0050392644,-0.06262908,0.13612953,0.039279893,0.059676953,-0.031982955,-0.034954377,0.105864435,0.031037055,0.06262908,0.024060136,0.009729461,-25.067228,-18.309507,-0.010535356,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44618315835177,-7.268019112764655]}"
2_55_0,0.0467,0.0879,0.0593,0.0582,0.0557,0.0548,0.075,0.1203,0.1358,0.1333,0.1485,0.0969,-0.14602037,0.19135141,0.072634004,0.41058204,-0.22423397,-0.19429345,0.024378395,0.39216712,-0.384216,-0.2032854,0.41733122,-0.41058204,0.27988482,0.1711234,-15.7284975,-8.690479,0.16290674,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42312419323332,-7.307156973576958]}"
2_116_0,0.0605,0.2023,0.1568,0.0708,0.0871,0.092,0.1306,0.1827,0.2024,0.1884,0.2081,0.2426,0.06341463,0.19927236,0.076852575,0.3676951,-0.39806497,-0.12670565,0.076569006,0.4537037,-0.091541134,0.4815086,0.34379458,-0.3676951,0.18119122,0.18528959,-17.532658,-11.904119,0.23234984,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.43595278301527,-7.26330287963928]}"
2_146_0,0.0697,0.2537,0.2367,0.0624,0.0698,0.0783,0.1107,0.1408,0.1573,0.1542,0.1793,0.1901,0.21035361,0.1641436,0.044815525,0.37678576,-0.5684699,-0.03466556,0.12019202,0.42382273,0.2110514,0.60518825,0.32645163,-0.37678576,0.16421291,0.15542662,-13.177417,-6.7318206,0.19215742,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.45242353247421,-7.276348509008067]}"
2_96_0,0.0539,0.1046,0.0819,0.0807,0.0814,0.0752,0.0779,0.1004,0.1183,0.1024,0.1228,0.1042,-0.009093424,0.071703486,0.021989716,0.114254616,-0.124731176,-0.1217158,0.060145315,0.11851444,-0.11123167,-0.12898001,0.15315315,-0.114254616,0.13588463,0.06021251,-20.137915,-8.172336,0.047650404,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44346557067557,-7.2680157861676316]}"
2_114_0,0.0636,0.2293,0.2038,0.1238,0.1246,0.1232,0.1282,0.164,0.1851,0.206,0.2014,0.2478,0.03326983,0.20359989,0.0639969,0.246219,-0.29584628,-0.05887789,0.121884264,0.24924196,-0.0053684907,-0.29878223,0.25151885,-0.246219,0.23279473,0.14978293,-14.534771,-11.79382,0.14859001,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42862144003658,-7.258499633697016]}"
2_58_0,0.0613,0.1811,0.1477,0.0855,0.0954,0.0988,0.1267,0.1691,0.2022,0.1801,0.2169,0.2064,0.02621449,0.17960498,0.06671474,0.307441,-0.30994576,-0.10158151,0.081025876,0.35617468,-0.09884075,0.35858962,0.2915023,-0.307441,0.17405474,0.15656693,-19.246206,-7.823189,0.18534482,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42190238667978,-7.270883344836709]}"
2_103_0,0.0839,0.2798,0.2688,0.0762,0.0864,0.1338,0.1597,0.1792,0.1976,0.1665,0.2027,0.2122,0.2603992,0.058484767,0.006825806,0.31672597,-0.5281267,-0.020051053,0.21600863,0.37206426,0.23501031,-0.5719101,0.108891115,-0.31672597,0.020846114,0.06128952,-14.881614,-2.5904863,0.18237512,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42236917904096,-7.2600294445571505]}"
2_129_0,0.0713,0.2628,0.2448,0.0626,0.0751,0.09,0.1426,0.203,0.2303,0.1842,0.2554,0.2073,0.17678453,0.18769427,0.063576296,0.4207482,-0.55548984,-0.035461005,0.119609125,0.49270666,0.14125873,0.6152428,0.34354484,-0.4207482,0.12729499,0.18251097,-10.032275,-4.5165486,0.2442421,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.40629858002154,-7.288320766385218]}"
2_165_0,0.0679,0.2393,0.2067,0.0688,0.078,0.0812,0.1103,0.134,0.1556,0.1595,0.1779,0.1995,0.1680029,0.17312284,0.050281435,0.3431579,-0.5083517,-0.073094174,0.105229095,0.39728427,0.1288913,0.55339175,0.3253012,-0.3431579,0.18235731,0.15856622,-11.68245,-1.9388694,0.18680489,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42055193444233,-7.264368926306909]}"
2_141_0,0.0693,0.2518,0.2216,0.07,0.085,0.0903,0.1221,0.1444,0.1736,0.166,0.1841,0.2091,0.18353228,0.16000168,0.047078878,0.32270914,-0.4952494,-0.063793845,0.12054507,0.40677965,0.14344686,0.5649472,0.295357,-0.32270914,0.15237764,0.15013883,-13.125647,-13.179905,0.19565216,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.45549589060454,-7.282684032095899]}"
2_135_0,0.0593,0.2328,0.1957,0.053,0.0647,0.0695,0.1058,0.1519,0.1772,0.1753,0.2023,0.2117,0.13946477,0.22137597,0.07685989,0.46083334,-0.565042,-0.086581096,0.07758785,0.53569865,0.05498653,0.6291113,0.43218955,-0.46083334,0.24724297,0.21307734,-13.779647,0.33617252,0.25188798,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.46028316272788,-7.2943584096041]}"
2_185_0,0.0473,0.092,0.0699,0.0402,0.0422,0.0428,0.0596,0.0977,0.116,0.0959,0.12,0.1337,-0.004798804,0.12628424,0.044380747,0.38884866,-0.37108794,-0.13650402,0.031196248,0.40925792,-0.15681544,0.39183056,0.38284063,-0.38884866,0.2334405,0.12470643,-13.542781,-2.7033207,0.13134727,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44727273626586,-7.265939988462852]}"
2_109_0,0.0776,0.2085,0.2112,0.093,0.0971,0.111,0.1209,0.1418,0.1445,0.1472,0.1458,0.1821,0.14168303,0.081115,0.018921,0.20507576,-0.3645288,0.006433169,0.15926087,0.22564529,0.17857142,0.38308457,0.1402014,-0.20507576,0.098097734,0.07161699,-10.470586,-6.5280833,0.10983518,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.41919640813386,-7.2618344788449]}"
2_44_0,0.0697,0.1631,0.12,0.0756,0.0844,0.1066,0.1249,0.1514,0.1642,0.1755,0.1744,0.2068,0.035714287,0.13800979,0.058887042,0.35051945,-0.3179798,-0.15224305,0.07288889,0.3978495,-0.18781729,0.36656892,0.24423964,-0.35051945,0.16844209,0.13214423,-15.763708,-7.3510876,0.1995074,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42217576469687,-7.269617335873782]}"
2_92_0,0.0687,0.2309,0.1943,0.0704,0.0835,0.1586,0.1676,0.2059,0.2355,0.2228,0.2292,0.2283,0.14105757,0.09748542,0.051386956,0.4547829,-0.46882954,-0.08607716,0.1383123,0.5197817,-0.068328954,0.53269166,0.16832721,-0.4547829,0.14139345,0.109257996,-16.18101,-4.8428535,0.2881997,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42226577296914,-7.270069721105236]}"
