system:index,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,BSI,EVI,FAI,GNDVI,MNDWI,NBAI,NBI,NDAVI,NDBI,NDBSI,NDVI,NDWI,RENDVI,SAVI,VH,VV,WAVI,landcover,.geo
2_126_0,0.0819,0.2253,0.1777,0.0929,0.097,0.1134,0.12,0.1846,0.2129,0.184,0.2368,0.2279,0.10038985,0.15115832,0.050769027,0.30960852,-0.39807633,-0.11811415,0.10951728,0.32899964,-0.017417757,0.41609052,0.23739073,-0.30960852,0.21052632,0.13280663,-16.59244,-3.8706582,0.17589137,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.41615352450027,-7.303258490139438]}"
2_95_0,0.0707,0.2542,0.2253,0.084,0.0908,0.1086,0.1179,0.1373,0.1413,0.1538,0.1696,0.198,0.20812523,0.09613748,0.019396687,0.25756335,-0.4736232,-0.06027114,0.159087,0.29352397,0.18860461,0.5032525,0.1722561,-0.25756335,0.13213101,0.08892969,-16.356321,-4.70754,0.14190838,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44745479190182,-7.265216574176632]}"
2_187_0,0.074,0.3175,0.3088,0.1106,0.146,0.1548,0.1827,0.1992,0.2013,0.2273,0.2215,0.2151,0.16588496,0.13662748,0.043666225,0.21778731,-0.3700108,-0.013891079,0.21030462,0.34536844,0.15202388,0.48329827,0.18974093,-0.21778731,0.108780496,0.12328535,-19.473684,-8.478462,0.20891514,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.45928882402202,-7.292548129620855]}"
2_8_0,0.0592,0.2498,0.2117,0.0861,0.107,0.1194,0.115,0.1439,0.1521,0.1943,0.1857,0.2083,0.13669951,0.14802955,0.05179044,0.28974444,-0.4002242,-0.08255686,0.13009255,0.3858773,0.04285717,0.48734742,0.23876314,-0.28974444,0.2563854,0.13807298,-18.886818,-5.7224374,0.20797028,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.45233404109655,-7.275443855443807]}"
2_7_0,0.0698,0.2643,0.2257,0.0948,0.1138,0.1016,0.132,0.2046,0.236,0.2218,0.2549,0.2543,0.072234415,0.2682078,0.091366224,0.3218117,-0.39804283,-0.07877547,0.10338648,0.40113705,0.008715098,-0.47201332,0.37167594,-0.3218117,0.2538157,0.21897012,-12.450401,-9.124377,0.23328434,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.45269573499867,-7.2759870197646]}"
2_3_0,0.0588,0.2616,0.2316,0.0854,0.0952,0.1052,0.1299,0.1466,0.1762,0.176,0.1888,0.2165,0.16778095,0.15170994,0.04308271,0.2979351,-0.4663677,-0.060827225,0.13843364,0.34659526,0.13640825,0.50778097,0.2517781,-0.2979351,0.15070283,0.1359447,-17.392471,-5.723169,0.178487,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.455316240163,-7.281417452137384]}"
2_6_0,0.0747,0.292,0.2683,0.1022,0.1198,0.1306,0.1453,0.1536,0.1658,0.2005,0.1898,0.1957,0.1653109,0.14352001,0.0412966,0.25195128,-0.41816413,-0.042298768,0.174763,0.32474396,0.14462458,0.48148146,0.21111444,-0.25195128,0.15962984,0.12615809,-10.635771,-6.656444,0.18369253,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.4519708117706,-7.2761670525159055]}"
2_50_0,0.0652,0.2129,0.1689,0.1216,0.1506,0.1482,0.1315,0.2483,0.2505,0.2316,0.275,0.2315,0.011059778,0.1724851,0.07193383,0.21193093,-0.17138927,-0.115243584,0.1080785,0.31143826,-0.15655431,-0.2729447,0.21958925,-0.21193093,0.27568164,0.1421914,-14.702266,-6.7443037,0.1933896,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.41518997701326,-7.2778396923865]}"
2_35_0,0.0625,0.1861,0.1463,0.067,0.0818,0.1416,0.1495,0.214,0.214,0.277,0.2213,0.2346,-0.024266796,0.20842315,0.12751369,0.5440357,-0.3893244,-0.11973526,0.07478729,0.6104651,-0.3087645,0.470565,0.32345918,-0.5440357,0.29894492,0.22109734,-13.165637,-11.598035,0.37322277,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42217403046881,-7.270974145240359]}"
2_120_0,0.0677,0.2804,0.2382,0.0606,0.0794,0.1026,0.1366,0.1765,0.2064,0.2076,0.2098,0.2329,0.17628995,0.19178782,0.07349019,0.44668987,-0.5586437,-0.081372954,0.11772312,0.54809844,0.06864064,0.64457476,0.3384913,-0.44668987,0.20627542,0.19439644,-16.807558,-4.1244907,0.28703463,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.40538301701164,-7.295646317842695]}"
2_147_0,0.0718,0.2174,0.1834,0.0661,0.0752,0.0802,0.108,0.1443,0.1742,0.157,0.1903,0.213,0.14307661,0.16805989,0.052485347,0.35228252,-0.4859877,-0.08483032,0.09368586,0.4074406,0.07755581,0.53368604,0.3237774,-0.35228252,0.18490568,0.15626696,-15.3940735,-3.6604602,0.18856314,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42546483035855,-7.318738070751973]}"
2_13_0,0.052,0.229,0.155,0.0753,0.0846,0.0913,0.116,0.2391,0.2868,0.2525,0.3117,0.3078,-0.011572277,0.3261705,0.13679673,0.4980718,-0.46045917,-0.19270833,0.056045547,0.54057354,-0.2392638,0.50509363,0.46887723,-0.4980718,0.37042063,0.28656077,-14.664665,0.67267936,0.32109204,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.45188735529445,-7.270287406277587]}"
2_143_0,0.0731,0.2462,0.2032,0.0616,0.0728,0.0838,0.113,0.1488,0.1617,0.1683,0.1784,0.2023,0.17878191,0.17471673,0.055719387,0.3961012,-0.5435736,-0.09568313,0.101177424,0.46411484,0.09394346,0.5997401,0.33518445,-0.3961012,0.19658728,0.16852812,-13.8269,-7.309409,0.21927662,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.43361723456562,-7.319743389795339]}"
2_184_0,0.0726,0.2405,0.1962,0.0464,0.0522,0.0639,0.0874,0.1234,0.1834,0.1305,0.1882,0.2294,0.26490754,0.14280814,0.03530286,0.42857143,-0.6433208,-0.10144265,0.09607034,0.47540987,0.20110191,0.67654234,0.3425926,-0.42857143,0.19779716,0.14386521,-13.367098,0.014071055,0.18636432,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.45946816232974,-7.294086071859085]}"
2_0_0,0.0544,0.133,0.1137,0.131,0.1178,0.1074,0.1029,0.1192,0.1316,0.1729,0.1312,0.0795,-0.116663605,0.19615477,0.06096316,0.18954252,-0.060606077,-0.07823267,0.07062683,0.13787434,-0.20655967,-0.007575773,0.23367822,-0.18954252,0.25380713,0.12591313,-15.794093,-8.526108,0.07818138,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44600209661239,-7.267928437157075]}"
2_115_0,0.0622,0.2506,0.1975,0.0616,0.0768,0.0881,0.1128,0.1647,0.1998,0.1654,0.2154,0.2314,0.1974545,0.15685876,0.04850166,0.36581334,-0.5308491,-0.118500344,0.10519801,0.45726871,0.088454135,0.6053812,0.30493096,-0.36581334,0.18907261,0.15388188,-19.012724,-8.07079,0.2141678,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.40719388844654,-7.2963723273652965]}"
2_34_0,0.0625,0.1993,0.163,0.0636,0.0784,0.1362,0.1578,0.2291,0.2248,0.2299,0.2203,0.2346,0.06677265,0.14919433,0.08251739,0.49140447,-0.43536192,-0.10019322,0.096566334,0.56660986,-0.17027234,0.51616585,0.25594103,-0.49140447,0.18596853,0.16227919,-15.495285,-4.308581,0.31436673,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42217426171841,-7.270793237329521]}"
2_191_0,0.062,0.223,0.1982,0.0527,0.0724,0.1084,0.1131,0.1817,0.2058,0.2115,0.2311,0.2237,0.1128274,0.17574063,0.08279053,0.48996124,-0.5098172,-0.058879398,0.10158336,0.6010598,-0.03246278,0.6177004,0.32228822,-0.48996124,0.30314234,0.18862057,-13.164078,-9.485141,0.3116985,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.45793256392817,-7.2903755958890315]}"
2_198_0,0.0635,0.2593,0.2374,0.0646,0.0716,0.0922,0.1218,0.1418,0.1602,0.153,0.1767,0.2101,0.23528379,0.12441678,0.031186447,0.36242208,-0.56724083,-0.044090997,0.14306065,0.40625,0.21618852,0.6011115,0.24796082,-0.36242208,0.11353711,0.12238324,-13.672346,-9.795569,0.18478261,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.455586479965,-7.282684141060226]}"
2_132_0,0.0769,0.2289,0.2079,0.0904,0.0977,0.115,0.1279,0.1595,0.1718,0.1672,0.1891,0.2055,0.14347465,0.11066824,0.03201458,0.26236317,-0.40171462,-0.048076916,0.14299342,0.29813662,0.10850441,0.43376133,0.18497518,-0.26236317,0.1331752,0.10010227,-16.456968,-3.2323918,0.15205912,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42122149145298,-7.307335444567245]}"
2_68_0,0.0725,0.213,0.1889,0.1158,0.1298,0.1328,0.1381,0.1655,0.1692,0.1749,0.182,0.2191,0.08656717,0.095404275,0.02788691,0.1480144,-0.24270709,-0.059965182,0.14343007,0.20330235,0.03848268,0.29562044,0.13682157,-0.1480144,0.117571875,0.07818496,-14.601531,-5.601716,0.11211584,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.4230312784622,-7.30896593414639]}"
2_66_0,0.0601,0.0837,0.0706,0.0803,0.0819,0.0947,0.0872,0.0746,0.0749,0.0992,0.0753,0.0612,-0.0030734944,0.0105618965,0.0064494275,0.09552734,-0.010869569,-0.08489953,0.06739738,0.10529248,-0.16843344,0.020731695,0.023207847,-0.09552734,0.064377695,0.00972763,-14.109016,-7.46722,0.041721854,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42810742821548,-7.306711047602207]}"
2_29_0,0.0828,0.1835,0.2054,0.206,0.1764,0.1722,0.1726,0.147,0.1498,0.1649,0.1478,0.1392,-0.020919356,-0.027943615,-0.0093025835,-0.0336947,-0.019727705,0.05631267,0.2144929,-0.110811524,0.109370776,0.057766348,-0.021655263,0.0336947,-0.022814801,-0.013080856,-16.44521,-5.5023394,-0.07078883,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44464308075986,-7.26810768401177]}"
2_167_0,0.0723,0.2581,0.2308,0.0906,0.103,0.1226,0.1408,0.1705,0.1801,0.1767,0.1949,0.192,0.17500001,0.109709606,0.030086618,0.26349658,-0.4295209,-0.05583964,0.16013628,0.32211,0.13276075,0.48035562,0.1807551,-0.26349658,0.11307085,0.101526335,-15.751381,-7.3660345,0.16831747,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.46118226313125,-7.300058121206421]}"
2_47_0,0.0731,0.2815,0.2526,0.1838,0.2084,0.2498,0.1671,0.2145,0.2103,0.3234,0.2395,0.2198,0.023206567,0.12745029,0.0679821,0.21624671,-0.14921415,-0.05410971,0.19511281,0.27523658,-0.122916624,0.20997208,0.12840195,-0.21624671,0.31865442,0.10286991,-10.446354,-9.892161,0.20790309,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.414015270132,-7.275576825332989]}"
2_22_0,0.0678,0.2501,0.2242,0.1134,0.1534,0.1494,0.1587,0.1826,0.2095,0.1981,0.2342,0.224,0.12376932,0.09786978,0.0308539,0.12716927,-0.239653,-0.054606773,0.16908368,0.27191013,0.06180439,-0.376066,0.1401439,-0.12716927,0.11042601,0.0861947,-15.078012,-10.129445,0.15656193,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44708990591171,-7.2672965831406975]}"
2_99_0,0.0725,0.2394,0.2051,0.0629,0.072,0.0814,0.1112,0.1413,0.1579,0.1543,0.1867,0.1867,0.19256505,0.15564287,0.044899162,0.36367658,-0.53757226,-0.07716535,0.10819922,0.42081034,0.14134668,0.5838571,0.30929148,-0.36367658,0.16233523,0.14863396,-16.71301,-7.805136,0.19116008,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44890537584686,-7.264223338581998]}"
2_148_0,0.0756,0.224,0.1936,0.063,0.0716,0.077,0.1041,0.1404,0.1616,0.1569,0.177,0.1949,0.15569207,0.17424111,0.053848587,0.3733042,-0.5155616,-0.072796956,0.09501083,0.4270123,0.10470755,0.5609756,0.341599,-0.3733042,0.20229886,0.16330564,-14.430405,-4.32604,0.19565217,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.4248313524832,-7.31819453861262]}"
2_85_0,0.0692,0.1956,0.152,0.0631,0.0733,0.077,0.1013,0.1491,0.1621,0.1377,0.1804,0.2015,0.15166876,0.13471527,0.03968165,0.3052133,-0.45481595,-0.12543155,0.084996365,0.37151393,0.04936137,0.5121763,0.2827201,-0.3052133,0.15230128,0.12739612,-12.038663,-3.4633462,0.15967466,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42320585074722,-7.314122033032206]}"
2_134_0,0.0801,0.1827,0.1617,0.0634,0.0771,0.0799,0.118,0.1533,0.1555,0.1387,0.1713,0.1841,0.13019152,0.12865394,0.04058173,0.28544948,-0.40646648,-0.060975604,0.09314945,0.3725878,0.07656459,0.48476228,0.26898444,-0.28544948,0.080638856,0.12273865,-8.748769,-1.7302356,0.1608745,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42194542792245,-7.30796955040006]}"
2_158_0,0.0606,0.2558,0.2176,0.0652,0.0867,0.1078,0.1347,0.1884,0.2023,0.1971,0.2176,0.2287,0.16184695,0.1647723,0.06307136,0.38900635,-0.49372265,-0.08069287,0.11901208,0.5028593,0.049433336,0.5937695,0.29288292,-0.38900635,0.1880651,0.1664182,-14.803789,-2.0222516,0.25954348,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.46208127297372,-7.305848285689257]}"
2_136_0,0.0738,0.1822,0.1364,0.0827,0.0951,0.1066,0.1046,0.159,0.1851,0.1809,0.1962,0.2276,0.045619134,0.1547594,0.06090212,0.31086954,-0.31410024,-0.14375393,0.08037723,0.37253413,-0.14024581,0.37561345,0.25843474,-0.31086954,0.26725042,0.1415238,-13.696041,-5.8190427,0.19290203,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.4232114224313,-7.309780250245367]}"
2_173_0,0.0766,0.1471,0.1185,0.0836,0.0911,0.089,0.1175,0.1439,0.143,0.1383,0.1436,0.1844,0.031004371,0.11790873,0.039003488,0.20575415,-0.23509656,-0.10768072,0.07625814,0.24650745,-0.0771028,-0.27524924,0.21689397,-0.20575415,0.081313536,0.10167744,-19.278708,-10.991249,0.113658406,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.46145479932925,-7.2994252642592174]}"
2_196_0,0.0659,0.2367,0.2196,0.1656,0.16,0.1582,0.1626,0.184,0.2015,0.2031,0.2102,0.2524,0.034311153,0.123311006,0.030988188,0.11870009,-0.1933451,-0.037475325,0.17105229,0.10170869,0.039034802,-0.17673378,0.12427346,-0.11870009,0.1107465,0.07819575,-21.792402,-10.76665,0.064751916,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.457753992847,-7.288204472221057]}"
2_44_0,0.0745,0.1637,0.1037,0.0896,0.1052,0.1198,0.1372,0.1747,0.169,0.1882,0.1798,0.2341,0.01015501,0.13846153,0.060620014,0.28289023,-0.21755299,-0.22438295,0.066010945,0.35493162,-0.2894827,0.2925385,0.2220779,-0.28289023,0.15673018,0.12698019,-21.82905,-12.226326,0.1901517,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42190400604345,-7.2696169894863365]}"
2_80_0,0.0776,0.2729,0.2492,0.066,0.0814,0.0906,0.1281,0.1476,0.1634,0.1384,0.1877,0.2042,0.28015494,0.10067398,0.015492706,0.25932667,-0.54050237,-0.045393575,0.16313237,0.35420746,0.2858617,0.61050457,0.20873365,-0.25932667,0.038649168,0.098353915,-9.510464,-4.7121487,0.15417378,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42402352610448,-7.312313999353463]}"
2_1_0,0.0728,0.2566,0.2307,0.081,0.0933,0.1066,0.135,0.1477,0.1526,0.1567,0.1736,0.1839,0.20885338,0.10535834,0.023516921,0.2536,-0.46670476,-0.053149994,0.15694079,0.31846866,0.19101703,0.5201422,0.19027725,-0.2536,0.0743915,0.09845408,-13.433328,-7.149608,0.15392436,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.45576765869009,-7.282684358934502]}"
2_28_0,0.0677,0.1097,0.1032,0.1324,0.171,0.1604,0.1154,0.1014,0.1019,0.1665,0.1028,0.1424,-0.050615117,0.013425476,0.01508508,-0.013333338,0.21838261,-0.030530756,0.0994191,0.11408496,-0.23470522,0.09376292,0.018660137,0.013333338,0.18126996,0.0110654235,-17.224028,-10.253752,0.06402553,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.4441901494218,-7.268107129164915]}"
2_163_0,0.0659,0.2041,0.1855,0.0706,0.0845,0.0935,0.1293,0.1718,0.1934,0.1721,0.1874,0.2039,0.10161023,0.16326019,0.0589994,0.34138736,-0.4144144,-0.04774128,0.10078008,0.41821176,0.037472047,0.48598468,0.2959337,-0.34138736,0.14200395,0.15399684,-4.8492384,3.3187928,0.20499527,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.46036649306114,-7.300418965370576]}"
2_109_0,0.09,0.3459,0.3535,0.2526,0.168,0.132,0.1124,0.1058,0.1829,0.2142,0.2664,0.1816,0.01174974,1.8397512,0.044292536,0.120879136,-0.3461763,0.010866471,0.21784313,-0.082262225,0.24537608,-0.15588969,0.23743503,-0.120879136,0.31169626,0.14571024,-10.213945,1.7835754,-0.059578,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.41003120295733,-7.274214846578253]}"
2_117_0,0.0664,0.2155,0.2142,0.1306,0.1194,0.1114,0.1354,0.1382,0.1448,0.1559,0.168,0.2014,0.06586239,0.13168798,0.026051344,0.13258263,-0.2869513,-0.0030253483,0.15305889,0.08830714,0.157525,-0.2453048,0.16647962,-0.13258263,0.07037419,0.08699335,-18.342909,-7.435082,0.04825174,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.40411521934749,-7.295282832828445]}"
2_162_0,0.0693,0.2472,0.1947,0.0906,0.1116,0.1482,0.1491,0.2213,0.2308,0.2353,0.2441,0.25,0.09635381,0.15069203,0.06955517,0.35658693,-0.37792644,-0.11880515,0.12262873,0.44400123,-0.09441861,0.4635879,0.22711864,-0.35658693,0.2242456,0.14787775,-15.383193,-7.145976,0.2628042,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.46090950946916,-7.300871886787699]}"
2_118_0,0.072,0.2112,0.1768,0.0551,0.0656,0.0947,0.1285,0.1589,0.1804,0.1428,0.1797,0.1984,0.21437077,0.092660375,0.027453812,0.37044147,-0.5260116,-0.0886598,0.11724762,0.4431531,0.10638296,0.586181,0.20252632,-0.37044147,0.05270919,0.09783051,-20.718496,-11.152874,0.18849406,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.4041146211146,-7.295735100644943]}"
2_104_0,0.0784,0.2714,0.2348,0.1136,0.1242,0.1156,0.1703,0.2452,0.2356,0.2213,0.2531,0.2558,0.07217065,0.24861231,0.07808905,0.28104198,-0.37209302,-0.07230345,0.12265196,0.32158855,0.02959875,-0.40987015,0.31374297,-0.28104198,0.13023494,0.18944918,-13.429003,-8.846904,0.19349624,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.40922029556394,-7.270866996086875]}"
2_93_0,0.0703,0.2564,0.2093,0.0644,0.0744,0.0982,0.1133,0.1426,0.1807,0.1539,0.2048,0.2174,0.23791236,0.1105071,0.027663711,0.348226,-0.5501814,-0.101138055,0.13354945,0.40998623,0.15253304,0.5985037,0.22094406,-0.348226,0.1519461,0.11108895,-16.256327,-1.0596826,0.18689962,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44818002948391,-7.264765184218025]}"
2_201_0,0.0564,0.2334,0.1838,0.068,0.0718,0.0872,0.1171,0.1867,0.1976,0.2144,0.2199,0.2623,0.063349925,0.25904202,0.10129035,0.49825296,-0.52948886,-0.118887834,0.07475448,0.51841354,-0.0768458,0.5487724,0.42175063,-0.49825296,0.2935143,0.23802394,-16.594109,-6.4406166,0.28067482,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.4549546483063,-7.280783835054365]}"
2_67_0,0.0738,0.2555,0.2256,0.1458,0.1588,0.157,0.1512,0.2497,0.2777,0.2591,0.2938,0.2276,0.009297785,0.23045318,0.08464377,0.24000953,-0.23340571,-0.06214921,0.1367009,0.27982217,-0.069114886,-0.27336156,0.24537368,-0.24000953,0.2629783,0.16717605,-16.909842,-1.8565664,0.18781081,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42357345175613,-7.310052075011536]}"
2_81_0,0.0743,0.2363,0.2081,0.0673,0.0744,0.094,0.1277,0.1493,0.1503,0.1512,0.1701,0.1941,0.20371722,0.11813788,0.031981517,0.34042552,-0.52108145,-0.06345634,0.12937434,0.38398167,0.1583635,0.5566535,0.23327896,-0.34042552,0.08425958,0.11513688,-19.220264,-10.487687,0.17515658,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42266402284346,-7.312764530218453]}"
2_135_0,0.066,0.1885,0.162,0.0732,0.0802,0.0886,0.118,0.1608,0.1755,0.1443,0.1812,0.2421,0.12050142,0.12356908,0.037995666,0.28552338,-0.40305173,-0.07560628,0.09946778,0.32689655,0.05778649,0.44058082,0.23915842,-0.28552338,0.10026687,0.11399917,-12.513312,-3.3241978,0.14864111,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.4229404521552,-7.309146725883251]}"
2_195_0,0.0659,0.2367,0.2196,0.134,0.1456,0.1596,0.1626,0.184,0.2015,0.1813,0.2102,0.2524,0.113827996,0.047843713,0.008036293,0.10920769,-0.23829451,-0.037475325,0.19331585,0.15001585,0.09553506,0.2770434,0.06365501,-0.10920769,0.05437627,0.038708515,-18.665752,-6.5020866,0.087023176,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.45775388407966,-7.288294926659908]}"
2_86_0,0.0708,0.2225,0.192,0.0724,0.0871,0.1058,0.1264,0.1463,0.1586,0.1525,0.1732,0.1864,0.18691249,0.09382786,0.026018366,0.27295494,-0.4373385,-0.07358262,0.13320394,0.3561583,0.11465892,0.50898606,0.18079752,-0.27295494,0.09358194,0.092377685,-16.093214,-4.9120708,0.165747,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42329714246617,-7.313579426142856]}"
2_23_0,0.0691,0.2089,0.1561,0.0674,0.0794,0.0996,0.1289,0.1675,0.1873,0.1534,0.1983,0.2112,0.16569054,0.10798876,0.0344298,0.31786942,-0.44918486,-0.14465752,0.101353064,0.38949275,0.008723751,0.5121245,0.21264823,-0.31786942,0.08678712,0.10717132,-17.1946,-13.555493,0.17896782,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44627418765201,-7.267657405988003]}"
2_199_0,0.0761,0.2706,0.2384,0.0936,0.1044,0.13,0.1286,0.148,0.1584,0.1785,0.1773,0.2418,0.19102125,0.09649821,0.023582796,0.26193,-0.4432,-0.063261285,0.17362465,0.31201765,0.14367954,0.4859967,0.15721233,-0.26193,0.16248778,0.08998145,-11.8729105,-5.5019917,0.16493978,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.4564006946582,-7.283589665312164]}"
2_164_0,0.0659,0.25,0.2595,0.0728,0.077,0.0778,0.0989,0.1235,0.1305,0.1055,0.1609,0.2039,0.29539615,0.0674754,-0.0028173751,0.15616438,-0.529052,0.018645724,0.19136587,0.18339874,0.42191783,-0.5489467,0.15111838,-0.15616438,0.032289617,0.060807843,-11.956436,-2.4892151,0.07231312,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.46054800422125,-7.3001478185563995]}"
2_79_0,0.08,0.2529,0.2223,0.073,0.0862,0.097,0.1216,0.1478,0.1605,0.149,0.1796,0.1784,0.2236405,0.109843686,0.02437132,0.2670068,-0.49159542,-0.06439396,0.14471878,0.34234235,0.19741446,0.5520098,0.2113821,-0.2670068,0.10125648,0.10455764,-3.379393,3.4355164,0.15789475,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42375162564744,-7.312404105872209]}"
2_122_0,0.0701,0.2598,0.2188,0.0608,0.079,0.0998,0.13,0.1735,0.1835,0.1843,0.2036,0.2667,0.18935005,0.15918168,0.056144726,0.39992404,-0.53364813,-0.085666515,0.11848203,0.503876,0.085586675,0.62071115,0.29743052,-0.39992404,0.17276488,0.16165031,-19.517597,-9.16265,0.24862435,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.40483803586206,-7.296731045108888]}"
2_150_0,0.0789,0.2244,0.1747,0.0662,0.0774,0.075,0.1222,0.1965,0.2046,0.2147,0.2233,0.2381,0.031880062,0.2989642,0.11322325,0.4700445,-0.48707753,-0.124530174,0.06102702,0.52865785,-0.102722116,-0.5443909,0.48222297,-0.4700445,0.27456218,0.26535392,-7.6361923,0.88450843,0.28524777,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44104592558409,-7.319933578534343]}"
2_130_0,0.0658,0.1753,0.1416,0.0661,0.0758,0.0937,0.1149,0.1603,0.1792,0.1727,0.1907,0.2066,0.059472226,0.15938346,0.06453881,0.38993964,-0.39625648,-0.10634271,0.0768264,0.44639865,-0.098950066,0.45236123,0.29654655,-0.38993964,0.20097359,0.15461901,-15.730068,-5.6258655,0.21643205,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.41904981122691,-7.305342667187765]}"
2_102_0,0.0639,0.2322,0.1963,0.1,0.1062,0.1136,0.1316,0.1762,0.1921,0.181,0.2204,0.2307,0.10338226,0.15144704,0.04638164,0.26044565,-0.3723404,-0.083780624,0.12320266,0.2882562,0.0405513,0.39795303,0.22878477,-0.26044565,0.15802942,0.12723382,-12.247361,-8.858726,0.15556976,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.44754416248136,-7.266211682596638]}"
2_37_0,0.0535,0.1471,0.1109,0.0624,0.0704,0.1492,0.1348,0.1798,0.1585,0.184,0.1502,0.2272,0.09194769,0.05399701,0.035172157,0.4465409,-0.3526437,-0.14031008,0.08992544,0.4935065,-0.24788064,0.40429595,0.104441755,-0.4465409,0.15432873,0.06265001,-15.452645,5.49167,0.244373,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.42126862884234,-7.270611173999347]}"
2_110_0,0.0899,0.3245,0.3428,0.0728,0.0916,0.1324,0.2064,0.2375,0.2365,0.1768,0.2462,0.2257,0.29341826,0.07788379,0.010355931,0.31743667,-0.55972123,0.027423942,0.25671223,0.41666666,0.31947652,-0.63352627,0.14359635,-0.31743667,-0.07724427,0.082303494,-12.654821,-8.039211,0.20811099,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.40894250300855,-7.275479782200404]}"
2_174_0,0.0814,0.2122,0.1914,0.125,0.1194,0.1324,0.1425,0.1649,0.1713,0.1951,0.1752,0.1825,0.036858752,0.14900187,0.04855779,0.2406995,-0.27985525,-0.05153616,0.1298891,0.21899405,-0.009573061,0.25860023,0.19145034,-0.2406995,0.15580568,0.11365557,-14.163886,-7.250188,0.12821606,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[110.46181760306283,-7.29906387839932]}"
